ticker,risk_free_rate,trend,iv_env,signal_rating,recommended_structure,adx,rsi,pcr,rel_volume,macd_trend,spot,prev_close,price_change,price_change_pct,macd_hist,iv_rank_proxy,expiry,dte,weekly_trend,ema200,ema200_position,news_sentiment,news_headlines,news_bullish,news_bearish,analyst_buy,analyst_hold,analyst_sell,analyst_net_score,analyst_label,div_ex_date,div_days_to_ex,div_yield,div_in_window,short_interest,vol_skew_put_iv,vol_skew_call_iv,vol_skew_pct,pcr_sentiment,unusual_activity,vol_oi_ratio,call_oi,put_oi,oi_delta_calls,oi_delta_puts,back_expiry,back_dte,iv_term_shape,iv_term_note,iv_front_iv,iv_back_iv,iv_edge_pct,atm_iv,hv20,iv_premium,iv_discount,iv_hv_ratio,regime,signal_score,signal_notes,status,structure,recommended,details,pop,ev,max_profit,meets_min_profit,max_loss,meets_max_loss,net_delta,net_theta,net_gamma,net_vega,is_credit,long_strike,short_strike,spot_at_entry,profit_target,capital_required,gamma_penalty,div_warning,div_penalty,proximity_penalty,signal_score_adj,put_long_strike,put_short_strike,call_short_strike,call_long_strike
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Call Credit Spread,False,"SELL 167.5C / BUY 170.0C (short delta 0.19, credit ~$0.07, width $2, credit/width 3%, need >=25%, max profit $0.07 below $0.20 min, max loss $2.43 exceeds $1.20 risk cap) | take-profit target ~$0.06 (90% of max profit)",81.1,-0.402,0.07,False,2.43,False,-0.031,0.0151,-0.001978,-0.0091,True,170.0,167.5,151.05,0.063,243.0,0.0,False,0.0,0.0,-0.0,,,,
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Iron Condor,False,"SELL 140.0P/BUY 135.0P + SELL 167.5C/BUY 170.0C (total credit ~$0.71, put 13% / call 3% of width, need >=25%, max profit $0.71 meets $0.20 min, max loss $4.29 exceeds $1.20 risk cap) | take-profit target ~$0.64 (90% of max profit)",58.7,-1.355,0.71,True,4.29,False,0.051,0.0525,-0.006685,-0.0318,True,,,151.05,0.639,429.0,0.0,False,0.0,0.0,-0.0,135.0,140.0,167.5,170.0
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Call Debit Spread,False,"BUY 155.0C / SELL 167.5C (long delta 0.43, debit ~$3.52, width $12, max profit $8.98 meets $0.20 min, max loss $3.52 exceeds $1.20 risk cap) | take-profit target ~$8.08 (90% of max profit)",43.1,1.867,8.98,True,3.52,False,0.242,-0.0669,0.007887,0.0376,False,155.0,167.5,151.05,8.082,352.0,0.0,False,0.0,0.0,-0.0,,,,
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Put Debit Spread,False,No strikes found in target delta ranges,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Jade Lizard,False,"SELL 140.0P (naked, delta -0.22) + SELL 167.5C / BUY 170.0C (total credit ~$2.19, call spread width $2) - upside risk: credit < call spread width, downside breakeven $137.81 (uncapped risk below that), max profit $2.19 meets $0.20 min, naked put requires ~$1916 margin (exceeds $1000 capital)) | take-profit target ~$1.97 (90% of max profit)",58.7,,2.19,True,,,0.193,0.1776,-0.019955,-0.1008,True,,,,1.971,1916.0,0.0,False,0.0,0.0,-0.0,,,,
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Calendar Spread,True,"SELL 150.0C (2026-07-17, 15d) / BUY 150.0C (2026-08-14, 43d) - debit ~$6.15, front IV 53% vs back IV 55% (unfavorable (front IV <= back IV)). Max loss ~debit if price moves far from 150.0 before 2026-07-17; profit zone is near 150.0 as the front-month decays faster, max loss $6.15 exceeds $1.20 risk cap.",,,,,6.15,False,0.011,0.0855,-0.010328,0.0833,False,,,,,615.0,0.0,False,0.0,0.0,-0.0,,,,
VST,0.03668,Range-bound,Low,Weak,No Trade,17.3,55.1,0.97,0.95,Bearish,151.05,153.16,-2.11,-1.38,-0.7,37.6,2026-07-17,15,Downtrend,165.59,below,Bearish,"['Here is What Analysts Think About Vistra Corp. (VST)', 'Vistra Corp. (VST) Stock Slides as Market Rises: Facts to Know Before You Trade', 'Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels', 'Vistra (VST) Buys Cogentrix For $4 Billion And Locks In Meta And AWS Deals', 'Vistra or Public Service Enterprise: Which Utility Stock Stands Out?']",0,1,0,0,0,0.0,N/A,2026-06-22,-10.0,60.0,False,5.27,0.541,0.5276,1.34,Neutral,False,0.04,47150,45855,0.0,0.0,2026-08-14,43,Flat,"Front IV 53% ≈ Back IV 55% — flat term structure, calendar spread is neutral on IV",0.5322,0.5456,-2.5,0.5322,0.4546,0.0776,False,1.171,chop,-0.696,"['weekly trend (Downtrend) conflicts with daily (Range-bound)', 'IV premium +7.8% over HV20 — buying expensive options reduces edge']",No Trade (matrix says Low IV + Range-bound),Diagonal Spread,False,Range-bound market — diagonal spread needs a directional bias (Uptrend or Downtrend),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Put Credit Spread,False,"SELL 25.0P / BUY 24.0P - wide bid/ask spread gives net credit ~$-0.15 (<=0), not tradeable as a credit spread",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Cash Secured Put,False,"SELL 25.0P (delta -0.19, credit ~$0.15, breakeven $24.85, max loss $24.85/share if stock → 0, max profit $0.15 below $0.20 min) | take-profit target ~$0.14 (90% of max profit)",81.5,,0.15,False,24.85,,0.185,0.0238,-0.0976,-0.0147,True,,25.0,27.18,0.135,2485.0,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Covered Call,False,No liquid short call found in target delta range,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Call Credit Spread,False,Illiquid (no bid/ask) on one or both legs - cannot price reliably,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Iron Condor,False,Illiquid (no bid/ask) on one or both legs - cannot price reliably,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Call Debit Spread,False,No strikes found in target delta ranges,,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Put Debit Spread,True,"[Best EV] BUY 27.0P / SELL 24.0P (long delta -0.44, debit ~$0.95, width $3, max profit $2.05 meets $0.20 min, max loss $0.95 within $1.20 risk cap) | take-profit target ~$1.84 (90% of max profit)",44.3,0.378,2.05,True,0.95,True,-0.319,-0.0056,0.122242,0.0105,False,27.0,24.0,27.18,1.845,95.0,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Jade Lizard,False,Could not build naked short put + call credit spread legs (missing/illiquid strikes),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Calendar Spread,False,"SELL 27.0C (2026-07-17, 15d) / BUY 27.0C (2026-08-21, 50d) - debit ~$1.20, front IV 38% vs back IV 41% (unfavorable (front IV <= back IV)). Max loss ~debit if price moves far from 27.0 before 2026-07-17; profit zone is near 27.0 as the front-month decays faster, max loss $1.20 within $1.20 risk cap.",,,,,1.2,True,-0.006,0.0116,-0.091625,0.0179,False,,,,,120.0,0.0,False,0.0,0.0,-0.0,,,,
BTC,0.03668,Downtrend,Low,Moderate,Put Debit Spread,32.9,44.4,0.56,0.69,Bullish,27.18,26.51,0.67,2.53,0.088,26.9,2026-07-17,15,Downtrend,36.08,below,Mixed,"['Changpeng Zhao Forecasts Bitcoin’s Price Will Reach $1 Million', 'Dubai Braces For Crypto Influx As European Rules Come Into Force', 'Bitcoin Price Forecast Suggests More Downside May Be on the Horizon', 'Contrarian Indicator Suggests Bitcoin Is Near A Bottom', 'Options Traders Bet That Bitcoin’s Price Will Fall To $52,000']",1,1,0,0,0,0.0,N/A,,,,False,,0.4054,0.3329,7.26,Bullish,False,0.12,2487,1401,0.0,0.0,2026-08-21,50,Contango,Front IV 38% < Back IV 41% (-6.4%) — normal term structure; calendar spread has no vol-edge advantage,0.3814,0.4073,-6.4,0.3814,0.451,-0.0696,True,0.846,chop,1.795,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 32.9 strong trend — confirms directional trade', 'RSI 44.4 bearish momentum', 'MACD Bullish conflicts with downside bias', 'PCR 0.56 call-heavy OI — headwind for downside trade', 'IV discount -7.0% vs HV20 — buying cheap options adds edge', 'Vol skew +7.3% — bearish skew, puts richly priced — supports bearish trade']",OK,Diagonal Spread,False,No strikes found in target delta ranges (bearish diagonal),,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
ULTA,0.03668,Downtrend,Low,Moderate,Put Debit Spread,26.2,44.2,0.84,0.64,Bullish,461.33,454.78,6.55,1.44,0.874,25.2,2026-07-17,15,Downtrend,537.87,below,Bullish,"['Why Is Ulta (ULTA) Down 3.5% Since Last Earnings Report?', '2 Profitable Stocks to Keep an Eye On and 1 We Brush Off', 'Ulta Beauty Stock Hits a New 52-Week Low: If It’s Not in the Buy Zone, It’s Awfully Close', 'Target to replace Ulta shops in 600+ stores with its in-house Beauty Studio', ""How Does Ulta Beauty's Loyalty Program Drive Personalized Shopping?""]",1,0,0,0,0,0.0,N/A,,,,False,4.95,0.348,0.3066,4.13,Neutral,False,0.03,3489,2935,40.0,-55.0,2026-08-14,43,Flat,"Front IV 33% ≈ Back IV 33% — flat term structure, calendar spread is neutral on IV",0.3289,0.3344,-1.6,0.3289,0.3727,-0.0438,True,0.883,chop,1.38,"['Price below EMA200 — institutional downtrend confirms bearish bias', 'weekly trend confirms Downtrend', 'ADX 26.2 strong trend — confirms directional trade', 'RSI 44.2 bearish momentum', 'MACD Bullish conflicts with downside bias', 'news sentiment Bullish — headwind for downside trade', 'IV discount -4.4% vs HV20 — buying cheap options adds edge']",OK,Put Credit Spread,False,"SELL 440.0P / BUY 435.0P - wide bid/ask spread gives net credit ~$-2.20 (<=0), not tradeable as a credit spread",,,,,,,,,,,,,,,,,0.0,False,0.0,0.0,-0.0,,,,
